userId,itemId,value,timestamp,interactionId
e28afed5091ae1cc9aef0e429f019645,1040c960d78f957d53ed12cbbb22dcf6,10.0,2017-08-17 21:12:15,donate
646c27840f2f3447addce962896772c4,173f14c0b9b11f188f30828792346945,90.79,2016-10-13 00:14:19,donate
b71e86099da00bfa6adf64b70206c9ce,96eb39f9406da5f0a30010b303f0b2e7,35.0,2017-12-06 07:03:12,donate
b71e86099da00bfa6adf64b70206c9ce,c92894e491fc5a817bace4185229e2ef,25.0,2016-08-26 22:20:46,donate
b71e86099da00bfa6adf64b70206c9ce,0a29a518bcb626f794261bdd10356ff3,224.59,2016-08-26 09:18:04,donate
558b8acddcb8c421d8706e672a10c153,cc2b3bb8f956a5666091419cdeb66374,50.0,2016-09-30 08:54:02,donate
b71e86099da00bfa6adf64b70206c9ce,e174cc0d0899ac58098757bf8a207d75,100.0,2016-08-18 11:51:02,donate
5f24f7ece308e11c9e31a6b9ad53cf68,2c6fce764a05f7e1ff096b396da75865,15.0,2014-10-22 18:28:29,donate
beab4438cf8ad583bbb3f8ee0128b264,76ddc0f167a69cc2ba7cd885938d96ee,150.0,2017-10-17 14:51:25,donate
f2fa59f234fcf85b34c1e09eddc4e48c,41354848570751d804f7a9954e44eb5b,200.0,2016-10-02 14:02:57,donate
ea69b376319776263fb6e8881c6560b4,e7720049eea252ed93d611572fb78a84,85.0,2017-03-06 19:29:25,donate
de57535207fee49150396ec31541866a,4f3a017b56b37ffb2c287cb3a36199a6,52.0,2014-03-20 20:24:31,donate
c9b81c5047f22602d247ae43ce4c2c88,0d092b5a06dcab5bfc3ec7408b282e74,50.0,2018-05-09 08:38:22,donate
b71e86099da00bfa6adf64b70206c9ce,133b97e460d09780f267667345d342da,41.45,2016-08-27 09:30:15,donate
437fa041c38dcc2a4d96915ccb9c8e53,39f43c6d4c80956b2d0f0c23d742d770,75.0,2017-11-11 07:54:34,donate
51170a9195a1c8ee7c2a4aa3599cda8a,4a55a20e9fb38f17a35279dc377bba97,25.0,2014-03-11 10:07:56,donate
b71e86099da00bfa6adf64b70206c9ce,95139be170050c7c332db1645b7e5834,50.0,2017-03-25 08:50:28,donate
e3e6c5eeebf3a7fc4547fdd9578cbb51,bd4489704db7651111a9d9e657337d41,25.0,2014-08-24 21:15:10,donate
b71e86099da00bfa6adf64b70206c9ce,16b0cfb8387c377b82231e59b73bc554,100.0,2016-08-26 19:07:12,donate
646c27840f2f3447addce962896772c4,240f211cda6340050211756893d8b5d6,95.79,2014-12-11 00:34:18,donate
bb66b5a9be254edb817c4ba38d52d21b,f84d37f8b8d3f762288504b641e12a67,20.0,2013-03-27 16:59:35,donate
31e1dd78b70a493c58224b06d74eb900,2ddea16826fab9dc03f42bf0fdc7d84c,100.0,2017-05-14 09:44:04,donate
437fa041c38dcc2a4d96915ccb9c8e53,e9167593edd5f93573a7566b3e507ecb,31.59,2017-08-09 12:27:24,donate
5a8a1f6924423abd8d48b5563ff51d9d,70278318553f5e3527d8b5f4b6e3d3e5,116.03,2014-08-23 13:50:43,donate
a01ab2760e1ba4f9f2e2b8d45afed3aa,82720ce180257129dadcb513c760b49b,24.0,2013-03-28 14:08:38,donate
6428aad52bad196a2a49c5f11247b0c5,c0510cb1cea922573ae23fddafd1068a,10.0,2017-03-13 11:32:01,donate
b71e86099da00bfa6adf64b70206c9ce,7dbef5fe6eaf087449435d5935173d16,45.0,2017-09-26 07:17:50,donate
7c02cf84a00a422d735c0d6134935cba,0e3c3586963c30d4bfa1b73ba0088ab3,102.0,2014-10-08 14:34:43,donate
7ff2824e27c2fe003b63e4cf50a2ce47,54314cb2c00226a588f8df41b4b51d24,25.0,2018-02-07 13:48:47,donate
366a7afe544eb16d925b763a311833a6,8ad40ddc64dcbb3aba031718fd46b957,282.6,2017-12-05 17:06:52,donate
2a04d9f55f51705f49ef71f7b25df26e,f152ff87ee5564224583e07f51815df5,1.0,2013-08-30 15:00:02,donate
037f46db2410997862025e939ca69925,f1450c7033530216ced57e6a2ae45188,50.0,2017-12-05 19:09:08,donate
8734ecb22f67f9a0b2c0a5017af0eb50,1e88afca360f838c74d37ed8da0ad242,245.73,2013-03-13 15:28:59,donate
437fa041c38dcc2a4d96915ccb9c8e53,9efeeb8c399f915d2f5cfc273c1e0221,113.19,2013-08-26 17:30:45,donate
b71e86099da00bfa6adf64b70206c9ce,2e1f7426a0384e831529a83fb3b6a45e,15.0,2016-08-26 21:37:07,donate
3b1a9d9465b279dd3538ae7bc6b3960b,08f0b4a27591fa875499b0d1ee6b80cb,25.0,2016-06-17 11:33:33,donate
b71e86099da00bfa6adf64b70206c9ce,4b84fb28baef66e13c2b7d16e9e4c32b,100.0,2018-04-30 08:34:58,donate
adc7893319a692774444b13e35357657,64904333111fd62863518ab8afc3cf91,157.84,2018-04-21 20:44:41,donate
c1b00f241768476890b776d006cb686f,0f25147d5ff45f5158f9ddeff58e3b64,50.0,2015-08-31 14:08:25,donate
5a8a1f6924423abd8d48b5563ff51d9d,e4eefd2492a78f0fd83c132c37172112,95.08,2017-02-07 16:13:36,donate
de00f6e83f643226454132b187e1ddf1,212f8aa4459d39be4ec974fe1c4d3573,20.0,2015-09-08 13:04:50,donate
a16d62f3b658894a5a9950b9fbe8b907,fd18b7e26adc70f8c2a6f58f5e1fc558,100.0,2015-04-10 13:18:02,donate
b71e86099da00bfa6adf64b70206c9ce,ab757377814f53cd87e3275ddf9b6755,15.0,2016-08-27 09:00:52,donate
b71e86099da00bfa6adf64b70206c9ce,1354ebc47224bb2d5cc6d37d6602290d,100.0,2016-09-07 07:36:17,donate
f698399a6bb95633081df9066420f73b,369e20f0b54e4e6f396a5588eba28430,251.25,2018-01-16 14:31:00,donate
f1091cfea312d54a1df2ccc13b91f8b4,3d2e60107f26de9b7428bf6c2ffa25b3,162.09,2014-12-31 16:23:50,donate
b71e86099da00bfa6adf64b70206c9ce,06bcae6f2d20125ae81953c0d9fc8695,100.0,2017-07-23 17:32:49,donate
b71e86099da00bfa6adf64b70206c9ce,64f460fbdd84a1084902590025e162dc,100.0,2016-08-18 09:02:28,donate
729c2901aaf264ff58feb6d9cfe9b6d6,2f55cdec062c2529153530d7971f08a7,25.0,2015-03-03 16:05:43,donate
f4fdb84330eb1d250f47f30b2774d061,722556c176a6ab6f0f9131af4ac2038c,105.0,2018-03-21 23:30:33,donate
5a8a1f6924423abd8d48b5563ff51d9d,5234993a9eaa3a8b6850992321651189,163.44,2016-09-13 22:22:41,donate
b71e86099da00bfa6adf64b70206c9ce,215b463e031d7df79f6c056b39de84c4,25.0,2016-12-11 08:53:52,donate
0a2c3a443010cef5bc4509ea9d54f2fa,be0ef748414803d35de38f7fd20aac70,50.0,2017-11-08 23:00:14,donate
de9db701a5647d7849897c87f1d4fa56,c89ced85fb124af1a09254a186128e21,100.0,2013-11-19 10:17:02,donate
