userId,itemId,value,timestamp,interactionId
b71e86099da00bfa6adf64b70206c9ce,9ff660101c8ad9eba015009e37fb5997,50.0,2016-09-02 09:58:59,donate
88936495a12f59abf6b3a9cbff2c5017,141669dc7c0fa76761e39a14de2ebaea,20.0,2016-06-13 15:12:14,donate
6e07ed64a170bc3336b9411a75530ac1,b91e748754fc8cd1a41d06dd242ccf8a,10.0,2018-01-25 15:19:46,donate
9c80bfc72eca9c469c7f90ba9554d177,bc5251584a4ec12e034dd8e80f92130d,2.0,2015-02-22 14:30:26,donate
87a97137f83fb45700ff1d8ca2019b79,838b0e705464b42548f3a75245501ff8,13.16,2013-09-20 03:41:27,donate
b71e86099da00bfa6adf64b70206c9ce,8c7a731e07b2b68e70882aa67ffd9485,20.0,2016-08-26 22:14:00,donate
49d6d813718f41f907f4009186f4bfe4,f33d742fcd81d74d27872b0f06e0c192,25.0,2016-01-23 17:40:20,donate
5a8a1f6924423abd8d48b5563ff51d9d,dde2fba0f9023a7fde653d4f10dd1a29,99.88,2015-02-13 22:24:08,donate
9c80bfc72eca9c469c7f90ba9554d177,5e2b305c3df5d23bcc837d481fb391fc,2.0,2014-06-17 17:38:29,donate
22800bcee1812f72f0d7d2cf7a9b3265,062ccbb0eef9f68aa3ed2a8c6e22beb3,66.36,2014-11-13 08:20:10,donate
b71e86099da00bfa6adf64b70206c9ce,d63fa46e1c0a9fdcf1b880683c49681e,25.0,2018-03-25 08:21:40,donate
ad17d67433e546376dae50b002a73983,618312a05b2516e312e192c045979b99,5.0,2016-07-24 23:49:28,donate
b71e86099da00bfa6adf64b70206c9ce,478890253cd71d2f89b63dbf34910bf7,40.0,2016-08-25 11:58:12,donate
b71e86099da00bfa6adf64b70206c9ce,eb0d0d74822603cf5117158303866a2a,25.0,2017-08-17 12:13:50,donate
8734ecb22f67f9a0b2c0a5017af0eb50,fe7b5d9e00b3beadf61184f1a17171bd,329.38,2013-05-04 09:40:31,donate
b71e86099da00bfa6adf64b70206c9ce,791cddc3f0e9c2d9862c0ed58e8294ad,50.0,2015-11-26 09:45:42,donate
b71e86099da00bfa6adf64b70206c9ce,143962832c998d4a743e2f779da2c8af,25.0,2016-08-29 20:18:57,donate
b71e86099da00bfa6adf64b70206c9ce,4d2858c2f687db6d5ae7da638c3592be,125.0,2017-03-29 17:42:16,donate
b71e86099da00bfa6adf64b70206c9ce,f5a7c6196d7f3437d5ffc5f5fc8267ea,40.0,2017-10-10 09:10:51,donate
b71e86099da00bfa6adf64b70206c9ce,c440158ab4c64e4cbc3b165f7c242405,83.3,2016-08-20 09:45:01,donate
b71e86099da00bfa6adf64b70206c9ce,635e56628697165642bf26cee5235f92,45.0,2017-12-06 07:34:06,donate
5a8a1f6924423abd8d48b5563ff51d9d,8360bb0eddea6838e0feaf276a8170d9,227.89,2016-09-13 22:22:41,donate
b71e86099da00bfa6adf64b70206c9ce,4ebec828cb7f94bbd58157c44428d44d,100.0,2015-11-12 09:48:35,donate
bb596ff6a454b1cd3bc7ad578604d6f0,2f2883bc42cf9f75d60463467a675f83,24.22,2015-03-20 22:20:03,donate
b71e86099da00bfa6adf64b70206c9ce,b2c0075e093e55af8802a9825241121d,30.0,2018-03-01 07:10:27,donate
b71e86099da00bfa6adf64b70206c9ce,927cb7e9c8a599a45e2ff0db44070d61,50.0,2018-03-28 07:45:06,donate
b71e86099da00bfa6adf64b70206c9ce,cd4cb7f76a2c78849c147f46f472be22,75.0,2016-10-01 07:07:04,donate
8f173f619f8c7f8159d3b9699ce7f47d,248008d6179b8d10c6cb55ae13c4a15e,50.0,2017-04-11 06:38:29,donate
6e07ed64a170bc3336b9411a75530ac1,6fd87a8c2294565f3e53cfca22ae2e32,10.0,2014-12-27 20:49:18,donate
b71e86099da00bfa6adf64b70206c9ce,aa6ca8f0386e2d9c8999877044a2df47,100.0,2016-08-22 20:25:40,donate
74bcb8a4304e7aa3d98acf22e8d2541e,daa76046c4779f25424fa300faef8911,50.0,2016-10-12 17:58:33,donate
5f24f7ece308e11c9e31a6b9ad53cf68,879a7d80e9e1d87357f6fa64b1ba739e,20.0,2015-01-12 20:14:08,donate
87a97137f83fb45700ff1d8ca2019b79,cf09a41801bf17c1e32268ef652ce736,27.22,2017-07-24 01:45:48,donate
33c6a65d56810d2094300be5e9faac6d,52d9aa8a336e95a8f8277b2371890abe,50.0,2017-06-12 07:27:07,donate
ad17d67433e546376dae50b002a73983,99a332debd2636b0afad81ec83bf9ab5,5.0,2014-08-23 01:09:09,donate
df7b3837b102d6590b746f5df2c5d670,e8aa43730c6e679c3b0a9168f7138fa5,5.0,2014-12-02 17:52:30,donate
b71e86099da00bfa6adf64b70206c9ce,b6705119b59991d941e10f428df7d0f1,30.0,2017-08-17 12:11:01,donate
b71e86099da00bfa6adf64b70206c9ce,1339392df18c6a1f79f5d5a60c89ad83,20.0,2017-04-15 15:14:21,donate
6e07ed64a170bc3336b9411a75530ac1,b55e8683a95a136aeb61a8178b163f7d,10.0,2015-01-27 17:28:48,donate
3b1a9d9465b279dd3538ae7bc6b3960b,46e326d481e429ba603c4cf01d920cea,50.0,2014-12-27 11:25:30,donate
8734ecb22f67f9a0b2c0a5017af0eb50,4afaac63af1b1379c1ffdb6f1d3e96c6,911.33,2013-05-04 09:40:31,donate
c8b3f99581f468d0e8635cca0870a675,9011a9aec0f7d216f07613d6496ca1e9,51.09,2017-11-06 14:09:03,donate
b71e86099da00bfa6adf64b70206c9ce,b5cfc3e989b625f418bbfb32a087e8ad,200.0,2017-07-11 07:18:44,donate
9bdddb06c6d4c7cfe1c1d20057a08477,24a31325489af7169cd2297a0105ab33,150.0,2018-01-17 17:54:24,donate
9627a46feb70b7761ee87f9c2dcdb327,fffc1e7ff8049d54f2668b4c7ef863c2,200.0,2018-01-23 17:52:59,donate
b71e86099da00bfa6adf64b70206c9ce,fd3f7b7571d1d612dc30c31eda2c4403,10.0,2016-09-03 08:06:32,donate
87a97137f83fb45700ff1d8ca2019b79,b4bc38aa35ff46136b1b4419c15f3f1e,262.8,2013-09-05 03:52:28,donate
4e5c5ec09d68d8812a7fb2a6311e1920,5b6def6cf1456dc3e73ee6cb1b87b6c9,10.0,2014-05-07 12:06:10,donate
b71e86099da00bfa6adf64b70206c9ce,ab1e80dc4c9a468828d8980d72e6dc00,50.0,2016-09-16 07:06:26,donate
a860ad3f7556cf8afadaa436a11e0734,ee7bf669126766bfd9fbc05d7c6707c5,100.0,2015-07-22 17:23:45,donate
db065c5c7ad3259bfbe483893e373470,0bf84a1578e3a2dc4832ba308ddc4b68,30.0,2017-12-18 19:42:07,donate
2b54cc0cdbadbd15b42cbb87dd94d319,de0cc681480faa7e7e0f10e49e8e0b99,150.0,2016-07-29 00:06:01,donate
f9ce7a1e3067caa6d2f35db242038382,0f9cc6c1b9d1de102c9e0c8903b937da,21.04,2017-09-21 22:44:44,donate
ad17d67433e546376dae50b002a73983,376f708493f1aab931ea5078db61bb2b,10.0,2014-09-20 20:42:47,donate
36d03591efcc9842472167d392d54a82,38fcc9dc05bc07b8219147e59d6090ec,200.0,2014-09-16 23:37:55,donate
b71e86099da00bfa6adf64b70206c9ce,daca09f69b6b88be2f8d1b3771e871f2,28.0,2016-08-26 07:56:03,donate
8734ecb22f67f9a0b2c0a5017af0eb50,11e594acc9fdbb94818c509787f8194d,47.93,2013-05-04 09:40:32,donate
aab5c2f609020654fb4232ae7bb0d995,6d3169da4486cc855be7a8ae7603c97a,25.0,2018-02-26 21:38:16,donate
3965f08b022eaa9a1cdd8483009f4263,814d58557399ea33ea2a72d12354dee4,3.0,2014-07-26 14:31:26,donate
5a8a1f6924423abd8d48b5563ff51d9d,2fb874f7efd33632c3e9ac9efc04fcce,105.39,2015-09-09 18:40:32,donate
b71e86099da00bfa6adf64b70206c9ce,149f1320aaa14e80eebd3ae5515b7cdb,100.0,2016-08-25 13:31:31,donate
646c27840f2f3447addce962896772c4,5018fedd8f0a7a8684d2083c273de8c7,99.45,2016-02-15 20:45:03,donate
ed23d8b99502bce04587cfc571265b9f,898ef17b657d8d8055f771cbc90ea136,185.45,2016-07-22 17:24:14,donate
bb596ff6a454b1cd3bc7ad578604d6f0,8ad29c86d50c98aece4c9f8d1110444a,50.0,2015-03-17 19:35:41,donate
9c80bfc72eca9c469c7f90ba9554d177,d44c89928e76be4f77e4f29612b551dc,1.0,2016-02-23 14:12:32,donate
b71e86099da00bfa6adf64b70206c9ce,7dbef5fe6eaf087449435d5935173d16,75.0,2017-09-20 07:59:19,donate
328df20047bea2eb0689a9508a44d060,7db10c6459d09fb3e79311aa93138a0e,77.54,2014-04-23 17:30:21,donate
c8b3f99581f468d0e8635cca0870a675,9011a9aec0f7d216f07613d6496ca1e9,600.0,2017-11-06 13:30:39,donate
4adab10544c8cd22e9988ad29d5d1076,06040fd6187d8df7945dc12795180f2b,50.0,2015-08-20 21:11:46,donate
b71e86099da00bfa6adf64b70206c9ce,10a05a35329f83f86128bd35dc48b8c5,100.0,2016-08-22 09:51:50,donate
b71e86099da00bfa6adf64b70206c9ce,776a25ab0ec3acf927a966846734d4ec,100.0,2016-08-18 09:31:50,donate
d686f2222a682d784bfdc2023a5c371e,a9c1578eaa93ee9fb78f12f6e409097e,17.25,2017-11-28 12:37:56,donate
5f24f7ece308e11c9e31a6b9ad53cf68,ecd45ccdbde371999e0bc9fdc3ab8d56,10.0,2015-08-02 11:38:16,donate
b71e86099da00bfa6adf64b70206c9ce,8969239a05e9a00173facd45b64e8013,50.0,2016-08-25 09:20:21,donate
328df20047bea2eb0689a9508a44d060,63d326f21a23f27bf7e3aa6a521d8645,100.65,2013-12-13 14:03:54,donate
4adab10544c8cd22e9988ad29d5d1076,06040fd6187d8df7945dc12795180f2b,36.0,2015-08-21 08:28:45,donate
8734ecb22f67f9a0b2c0a5017af0eb50,46aafe9474bd25157dafc9fa010f7d31,119.25,2013-03-13 15:29:00,donate
b71e86099da00bfa6adf64b70206c9ce,487cd3fdd888934a752e94ddae3b74e2,130.0,2016-09-13 07:24:25,donate
b71e86099da00bfa6adf64b70206c9ce,2e2575450ddbe9686114137389c1b7f1,100.0,2017-11-06 19:01:16,donate
de00f6e83f643226454132b187e1ddf1,6a9a91441405ac2cc00a219f729bb36b,50.0,2017-03-29 11:58:45,donate
b71e86099da00bfa6adf64b70206c9ce,572bb83fcdb8eb9db3f4ec0e6aa388a6,150.0,2017-07-06 15:44:05,donate
